Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
11968470304,"Jul 24, 2024, 10:58:23 AM",Afternoon Weight Training,Weight Training,,3850,0,127.0,6.0,False,,,activities/12760315857.fit.gz,,,3850.0,3850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,127.0,84.0,,,277.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,738.0,,,,,,,,
11970795509,"Jul 24, 2024, 4:16:14 PM",Evening Walk ☀,Walk,"Wind 7ms NW


Propelled by Windfield.app ↗",2803,4.17,110.0,5.0,False,,HOKA Carbon X (2020),activities/12762720533.fit.gz,,,2803.0,2709.0,4176.5,2.574,1.542,41.0,30.0,4.6,34.4,40.7,0.3,,,100.0,55.0,110.0,89.0,,,299.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,1721836800.0,3.0,22.8,23.1,17.5,0.72,1011.9,1.9,5.5,128.0,0.8,1721785344.0,1721848192.0,0.625,,5441383.0,0.52,5.0,0.84,28703.0,1.0,,,,,0.0,1.49,2263.4,,,,4956.0,,,,,,,,,,,,,,,
15221358553,"Jul 24, 2025, 11:32:38 AM",Afternoon Ride,Ride,,9308,12.69,120.0,6.0,False,,Canyon Lux Trail CF7,activities/16255053464.fit.gz,,22.0,9308.0,2899.0,12692.3,8.1,4.378,104.0,107.0,1.6,18.4,44.2,0.0,,,,,120.0,95.0,,141.0,305.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,1753354752.0,1.0,27.3,28.8,16.6,0.52,1010.2,2.7,6.0,137.0,0.0,1753321344.0,1753384320.0,0.875,13979802.0,,0.0,1.0,0.12,35951.0,6.0,,,,,,1.364,1008.7,,,,,0.0,,,,,,,,,,,,,,media/5C0589EC-1F1C-420E-A2A0-8B5F2779EB47.jpg|media/56EE5372-7866-46A0-AE92-CAE59642203A.jpg|media/F8D00EB1-FE1B-44EA-AFCF-1E6A2C039DFD.jpg
15217984613,"Jul 24, 2025, 6:36:32 AM",Morning Weight Training,Weight Training,,1191,0,95.0,1.0,False,,,activities/16251461005.fit.gz,,,1191.0,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,95.0,80.0,,,75.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,86.0,,,,,,,,
15217984625,"Jul 24, 2025, 6:59:56 AM",Easy Start,Workout,,2717,0,124.0,6.0,False,,,activities/16251460956.fit.gz,,,2717.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,124.0,100.0,,,291.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,18.0,,,,,,,,
6911519,"Jul 25, 2011, 2:19:40 PM","07/25/2011 Espoo, Finland, Uusimaa, Finland",Ride,,14617,100.28,151.0,96.0,False,,Canyon Ultimate CF 8.0,activities/8116724.tcx.gz,82.0,8.0,14617.0,13516.0,100283.0,14.936,,2054.1,2057.1,5.0,120.3,63.6,0.0,,,200.0,78.0,151.0,123.0,,274.0,4132.0,,,96.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14497755,"Jul 25, 2012, 3:12:17 PM","25/07/2012 Espoo, Uusimaa, Finland",Ride,,6482,45.20,155.0,46.0,False,,Canyon Ultimate CF 8.0,activities/16709259.fit.gz,82.0,8.0,6482.0,6391.0,45206.4,15.73,,469.0,466.0,72.2,140.8,25.0,0.0,,,183.0,75.0,155.0,123.0,,146.0,1043.0,,18.0,46.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353569378,"Jul 25, 2015, 9:38:30 AM",25/07/2015 Nuuksio touring,Ride,,5885,41.33,160.0,62.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/400336161.fit.gz,81.0,7.1,5885.0,5718.0,41333.4,16.4,,589.0,590.8,9.0,60.2,25.2,0.0,,,112.0,82.0,160.0,135.0,,183.0,1164.0,,17.0,62.0,,,,,,,,,213.0,5886.0,,,0.0,,,,,,,,,,,,,,,,,,1934418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653027778,"Jul 25, 2016, 1:31:25 PM",Afternoon Ride,Ride,,5026,32.94,155.0,26.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/720002616.fit.gz,81.0,7.1,5026.0,4991.0,32945.6,16.3,,386.0,343.2,8.2,77.0,27.6,0.1,,,101.0,78.0,155.0,124.0,,115.0,643.0,,29.0,35.0,,,,,,,,,134.0,5027.0,,,0.0,,,,,,,,,,,,,,,,,,1934418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652618491,"Jul 25, 2016, 4:00:58 AM",Morning Ride,Ride,,3931,23.59,152.0,24.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/719565282.fit.gz,81.0,7.1,3931.0,3478.0,23593.2,16.9,,259.0,297.6,9.8,76.8,42.9,-0.2,,,111.0,78.0,152.0,128.0,,116.0,452.0,,22.0,24.0,,,,,,,,,143.0,3759.0,,,0.0,,,,,,,,,,,,,,,,,,1934418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727237863,"Jul 25, 2018, 3:41:07 PM",Evening Run,Run,,5046,11.37,151.0,37.0,False,,Salomon S-Lab Speed,activities/1853627576.fit.gz,82.5,,5046.0,4770.0,11369.7,3.8,,195.0,195.0,18.2,63.2,42.0,0.0,,,125.0,75.0,151.0,136.0,,,1244.0,,28.0,37.0,,,,,,,,,,,,,0.0,,,12275.0,,,,,,,,,,,,,,,,1051648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/caa3bfe8-06b0-41ee-9715-c2483ec7d01d.jpg|media/d8e8730d-eece-46f1-a3c4-5d670a2b406c.jpg
3826543134,"Jul 25, 2020, 3:17:55 PM",Evening Ride ⛅,Ride,"Mostly Cloudy, 18°C, Feels like 18°C, Humidity 65%, Wind 5m/s from SW",5538,12.37,147.0,11.0,False,,Cannondale Flash Carbon 29'er 3,activities/4092722780.fit.gz,,11.5,5538.0,3472.0,12373.1,10.7,3.564,160.0,165.0,-20.8,28.6,49.5,0.0,,,88.0,56.0,,107.0,,126.0,569.0,,23.0,11.0,,,,,,,,,,,,,0.0,,1.0,,1595689216.0,2.0,18.1,18.1,9.7,0.58,1007.7,4.8,5.3,230.0,0.0,1595641600.0,1595704320.0,0.18,142500.0,,0.0,,0.42,16093.0,2.0,323.3,,,,,,,,,,,,,,,,,,,,,,,,,
5694180853,"Jul 25, 2021, 8:25:19 AM",Lunch Walk ⛅,Walk,"Partly Cloudy, 24°C, Feels like 24°C, Humidity 46%, Wind 2m/s from W",2897,3.50,143.0,9.0,False,,HOKA Carbon X (2020),activities/6056989218.fit.gz,,,2897.0,2781.0,3502.7,3.0,1.26,74.0,71.0,40.0,86.0,34.6,0.1,,,80.0,53.0,,108.0,,,319.0,,26.0,9.0,,,,,,,,,,,,,0.0,,1.0,,1627200000.0,2.0,23.0,23.0,11.3,0.48,1018.5,1.7,2.7,267.0,0.0,1627177600.0,1627240320.0,0.56,,5441383.0,0.0,,0.56,16093.0,3.0,327.6,,,,,1.209,,,,,,,,,,,,,,,,,,,,
7528491071,"Jul 25, 2022, 9:21:54 PM",Afternoon Walk ☀️,Walk,"Clear sky, 23°C, Feels like 23°C, Humidity 48%, Wind 4m/s from W - by Klimat.app",5305,3.48,117.0,5.0,False,,HOKA Carbon X (2020),activities/8027504959.fit.gz,,,5305.0,2881.0,3487.7,6.032,1.211,26.0,25.0,117.6,131.4,30.6,0.0,,,78.0,52.0,,88.0,,,350.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,5441383.0,,,,,,,,,,0.0,0.657,1098.7,,,,,,,,,,,,,,,,,,,
9517968141,"Jul 25, 2023, 7:44:29 AM",Morning Walk 🌙,Walk,"Wind 2ms S


Propelled by Windfield.app ↗",3300,4.62,125.0,7.0,False,,HOKA Carbon X (2020),activities/10207028939.fit.gz,,,3300.0,3300.0,4621.3,2.322,1.4,123.0,119.0,70.8,106.2,34.4,0.1,,,112.0,54.0,,93.0,,,338.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,1690268416.0,2.0,18.3,18.0,12.6,0.7,998.5,2.0,4.8,135.0,0.0,1690249344.0,1690312320.0,0.25,,5441383.0,0.44,5.0,0.53,32917.3,2.0,,,,,0.0,1.4,4129.2,,,,5672.0,,,,,,,,,,,,,,,
11975082690,"Jul 25, 2024, 6:02:02 AM",Morning Pilates,Workout,,2642,0,136.0,6.0,False,,,activities/12767151399.fit.gz,,,2642.0,2642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,114.0,51.0,136.0,103.0,,,297.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
11977353283,"Jul 25, 2024, 9:21:25 AM",Lunch Ride ☀,Ride,"Wind 1ms N
0.93 new kilometers",11302,71.66,156.0,89.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/12769512770.fit.gz,,22.0,11302.0,10515.0,71668.8,13.904,6.816,780.0,780.0,4.4,80.8,30.2,0.0,,,113.0,79.0,156.0,135.0,,139.0,1748.0,,30.0,89.0,1476960.0,,,,,,,,159.0,11059.0,0.0,,0.0,,1.0,,1721897984.0,1.0,23.1,24.4,17.8,0.72,1010.8,2.3,5.5,140.0,0.0,1721871872.0,1721934464.0,0.625,1934418.0,,0.48,5.0,0.34,31232.0,4.0,,,,,0.0,6.341,0.0,,,,,,,129.0,65.0,,,,,,,,,,,
15232260426,"Jul 25, 2025, 2:08:55 PM",Afternoon Ride,Ride,,2011,9.79,135.0,5.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/16266736512.fit.gz,,22.0,2011.0,1868.0,9791.8,8.96,5.242,80.0,69.0,-0.6,21.0,14.0,0.1,,,,,135.0,111.0,,118.0,292.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,1753452032.0,1.0,27.0,29.0,15.7,0.5,1010.8,2.2,4.8,174.0,0.0,1753407872.0,1753470464.0,0.0,1934418.0,,0.0,1.0,0.05,23095.0,3.0,,,,,,4.869,62.3,,,,,0.0,,,,,,,,,,,,,,
15229736793,"Jul 25, 2025, 4:28:50 AM",Morning Ride,Ride,,19187,125.94,146.0,89.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/16264053851.fit.gz,,22.0,19187.0,17153.0,125941.3,16.04,7.342,892.0,812.0,8.2,124.2,40.0,0.1,,,102.0,82.0,146.0,126.0,,141.0,2864.0,,26.0,89.0,2429066.0,,,,,,,,153.0,18276.0,,,0.0,,1.0,,1753415936.0,1.0,19.3,21.8,15.7,0.8,1011.3,0.9,2.1,21.0,0.0,1753407872.0,1753470592.0,0.0,1934418.0,,0.0,1.0,0.01,27190.0,0.0,,,,,,6.564,100.5,,,,,0.0,,196.0,62.0,,,,,,,,,,,
173335553,"Jul 26, 2014, 11:47:34 AM","26/07/2014 Nuuksio, Espoo, Finland",Ride,,3047,19.61,154.0,23.0,False,,Canyon Ultimate CF 8.0,activities/189449852.fit.gz,81.0,8.0,3047.0,3047.0,19615.5,16.0,,331.0,296.4,7.6,61.4,27.3,0.2,,,111.0,79.0,154.0,124.0,,151.0,513.0,,31.0,23.0,,,,,,,,,187.0,3048.0,,,0.0,,,,,,,,,,,,,,,,,,142498.0,105607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102057507,"Jul 26, 2017, 8:02:16 AM",Porkkalanniemi,Run,,2570,5.62,156.0,29.0,False,,Inov-8 X-Talon 212 (2013),activities/1206443129.fit.gz,81.0,,2570.0,2453.0,5619.2,4.1,,95.0,100.8,-2.0,20.2,31.9,-0.1,,,119.0,78.0,156.0,142.0,,,587.0,,26.0,29.0,,,,,,,,,,,,,0.0,,,5896.9,,,,,,,,,,,,,,,,222655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/4C9E82A6-EFF6-4153-8343-D2FEBAB60FCA.jpg|media/5457DCE9-4276-43B2-9851-112376A3052C.jpg|media/C7965AB8-1D88-4D26-95BB-1130376A2AFF.jpg|media/6E3FFEC9-AD1A-4D9E-9DE8-3CDA28E1BC7F.jpg|media/0F869AF3-14B9-4BE2-AED5-30F91F464205.jpg|media/F82C9946-BCE3-449B-81D6-5E531D048F3D.jpg|media/6EF487A1-DCFD-4760-B569-0279852E713A.jpg
1729124974,"Jul 26, 2018, 1:11:20 PM",Afternoon Ride,Ride,,4049,22.47,144.0,13.0,False,,Cannondale Flash Carbon 29'er 3,activities/1855594064.fit.gz,82.5,11.5,4049.0,3963.0,22477.2,14.9,,362.0,321.0,-0.6,81.2,27.8,0.2,,,97.0,74.0,144.0,111.0,,218.0,964.0,,30.0,13.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728528332,"Jul 26, 2018, 5:12:09 AM",Morning Ride,Ride,,4174,22.40,143.0,15.0,False,,Cannondale Flash Carbon 29'er 3,activities/1854947794.fit.gz,82.5,11.5,4174.0,4047.0,22408.0,16.4,,327.0,368.0,14.4,78.2,26.6,-0.2,,,244.0,77.0,143.0,117.0,,207.0,572.0,,25.0,15.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564279175,"Jul 26, 2019, 10:31:18 AM",Running Up That (Small Parking Lot) Hill,Run,,1754,4.20,165.0,20.0,False,,Salomon S-Lab Sense 6 (2017) Sense 6 (2017),activities/2721331371.fit.gz,81.0,,1754.0,1664.0,4200.0,4.3,,127.0,138.0,102.0,118.6,21.7,-0.1,,,108.0,75.0,165.0,135.0,,,470.0,,23.0,20.0,,,,,,,,,,,,,,,,4723.1,,,,,,,,,,,,,,,,2498816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/16B94A7E-505D-49B4-89D2-0A5E78F7FEE2.jpg
3817105764,"Jul 26, 2020, 3:32:54 PM",Evening Activity ☀️,E-Bike Ride,"Clear, 21°C, Feels like 21°C, Humidity 47%, Wind 2m/s from SSE",6041,25.95,142.0,16.0,False,,Grand Canyon: ON AL 9.0,activities/4081644540.fit.gz,,11.5,6041.0,4130.0,25952.7,13.0,6.284,345.0,384.0,22.2,96.0,33.3,-0.2,,,107.0,69.0,,112.0,,235.0,564.0,,19.0,16.0,,,,,,,,,,,0.0,,0.0,,1.0,,1595775616.0,1.0,21.3,21.3,8.9,0.45,1017.3,2.3,4.0,174.0,0.0,1595728128.0,1595790592.0,0.22,7142825.0,,0.0,,0.0,16093.0,2.0,322.7,,,,,,,,,,,,,,,,,,,,,,,,,media/21641F9C-14ED-4E35-95A8-93957C141774.jpg|media/CFF41494-DE81-4F28-882C-76518743E3EA.jpg
3816058558,"Jul 26, 2020, 6:05:15 PM",Martigny Vineyards Demo,Virtual Ride,Short section of hilly vineyards near 2020 UCI Road World Championships course.,425,1.98,145.0,5.0,False,,Tacx Neo Bike,activities/4080382302.tcx.gz,,11.5,425.0,425.0,1979.5,11.7,4.658,61.4,21.2,492.3,549.6,44.4,2.0,,,98.0,67.0,,134.0,,224.0,90.0,,,5.0,,,,,,,,,221.0,426.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7750451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817105409,"Jul 26, 2020, 7:23:47 AM",Morning Activity ☀️,E-Bike Ride,"Clear, 19°C, Feels like 19°C, Humidity 68%, Wind 4m/s from SSW",8207,24.75,143.0,18.0,False,,Grand Canyon: ON AL 9.0,activities/4081643995.fit.gz,,11.5,8207.0,3802.0,24749.7,13.1,6.51,399.0,350.0,17.0,101.8,34.4,0.2,,,106.0,73.0,,117.0,,267.0,592.0,,21.0,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,1595746816.0,1.0,18.3,18.3,13.2,0.72,1015.8,4.3,6.6,210.0,0.0,1595728128.0,1595790464.0,0.22,7142825.0,,0.0,,0.21,16093.0,3.0,324.2,,,,,,,,,,,,,,,,,,,,,,,,,
7531974450,"Jul 26, 2022, 2:48:58 PM",Morning Weight Training,Weight Training,,2525,0,147.0,5.0,False,,,activities/8031383392.fit.gz,,,2525.0,2525.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,86.0,,,189.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
11985715867,"Jul 26, 2024, 11:36:06 AM",Afternoon Trail Run Nuuksio,Run,"Wind 12ms S


Propelled by Windfield.app ↗",5932,12.00,166.0,90.0,False,,HOKA Carbon X (2020),activities/12778198947.fit.gz,,,5932.0,5529.0,12003.9,3.802,2.171,230.0,229.0,75.0,119.8,47.8,0.0,,,116.0,70.0,166.0,147.0,,284.0,1221.0,,,90.0,1573068.0,,,,,,,,288.0,5933.0,0.0,,0.0,,1.0,13004.0,1721991552.0,2.0,24.9,26.2,16.9,0.61,1011.4,2.1,4.5,221.0,0.0,1721958400.0,1722020864.0,0.625,,5441383.0,0.27,5.0,0.38,27003.0,5.0,,,,,0.0,2.024,11227.9,,,,12882.0,,,228.0,118.0,2.352,,,,,,,,,,media/A4E350D3-BC8B-4378-927B-603655CC3217.jpg|media/FB9C9DD9-007B-48A5-B4F8-7764DC57D9D1.jpg|media/424E3F1C-6FC5-4B07-8BEB-5170DA168D10.jpg
15249314258,"Jul 26, 2025, 1:42:19 PM",Afternoon Weight Training,Weight Training,,3299,0,114.0,5.0,False,,,activities/16285118392.fit.gz,,,3299.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,114.0,84.0,,,239.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,116.0,,,,,,,,
15240307183,"Jul 26, 2025, 9:17:52 AM",Lunch Walk,Walk,,5064,6.57,110.0,6.0,False,,New Balance Rebel v4 [2025],activities/16275400751.fit.gz,,,5064.0,4348.0,6569.9,3.857,1.511,60.0,62.0,1.2,33.4,46.9,0.0,,,83.0,47.0,110.0,80.0,,,452.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,1753520384.0,1.0,24.9,26.5,18.1,0.66,1010.0,2.9,5.4,177.0,0.0,1753494400.0,1753556864.0,0.125,,21346284.0,0.0,1.0,0.08,18633.0,5.0,,,,,,1.297,3386.3,,,,7578.0,0.0,,,,,,,,,,,,,,media/12FE5C78-983C-4017-9317-6D4074EC9E91.jpg
171925026,"Jul 27, 2014, 3:36:50 PM","27/07/2014 Espoo, Uusimaa, Finland",Run,,7597,16.49,166.0,202.0,False,,Salomon S-Lab Sense Ultra (2013),activities/187859015.tcx.gz,81.0,,7597.0,6845.0,16489.8,5.0,,287.0,297.0,-130.0,104.0,49.5,-0.1,,,,,166.0,141.0,,,1727.0,,,202.0,,,,,,,,,,,,,0.0,,,17349.6,,,,,,,,,,,,,,,,105607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655266705,"Jul 27, 2016, 12:45:23 PM",Afternoon Ride,Ride,,5428,33.84,154.0,45.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/722405870.fit.gz,81.0,7.1,5428.0,5102.0,33843.0,16.8,,392.0,352.2,7.2,73.4,26.7,0.1,,,108.0,79.0,154.0,133.0,,127.0,724.0,,29.0,45.0,,,,,,,,,145.0,5317.0,,,0.0,,,,,,,,,,,,,,,,,,1934418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654881802,"Jul 27, 2016, 4:15:41 AM",Morning Ride,Ride,,3453,22.34,154.0,27.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/721991994.fit.gz,81.0,7.1,3453.0,3224.0,22341.7,16.7,,260.0,301.6,7.2,76.0,27.7,-0.2,,,109.0,79.0,154.0,131.0,,121.0,435.0,,23.0,27.0,,,,,,,,,141.0,3454.0,,,0.0,,,,,,,,,,,,,,,,,,1934418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103868655,"Jul 27, 2017, 6:39:24 AM","Kaakkurin Kierros, Repovesi ",Run,,15280,28.15,160.0,135.0,False,,Inov-8 X-Talon 212 (2013),activities/1208274001.fit.gz,81.0,,15280.0,12081.0,28158.4,4.6,,763.0,751.6,77.8,169.0,49.1,0.0,,,128.0,73.0,160.0,139.0,,,3018.0,,22.0,135.0,,,,,,,,,,,,,0.0,,,30329.6,,,,,,,,,,,,,,,,222655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/B44BB9F6-B241-44F8-912A-D4611B05FF38.jpg|media/C55B957B-77B8-464F-BF65-E8747B019A29.jpg|media/9AB73E65-62F8-490E-B725-2C73894F7193.jpg|media/D97CA425-BCBE-47CE-AB68-A03468BCF3E1.jpg|media/F8EF4553-8BD3-4D60-8EEE-328210DF8F1B.jpg|media/0D626D6A-07B5-45C5-8D11-7118190EF0D0.jpg|media/A218D202-153B-4732-87D0-D1B45A43FAAF.jpg|media/A98D9981-2616-4AB4-A4D8-36FCA1FAA26C.jpg|media/457D3850-2EAE-4EE8-B393-888D8833B0C0.jpg|media/C4074458-4C8D-40CF-AE6C-3F73979535A6.jpg
1731385608,"Jul 27, 2018, 12:34:01 PM",Afternoon Ride,Ride,,10214,28.14,144.0,20.0,False,,Cannondale Flash Carbon 29'er 3,activities/1857930893.fit.gz,82.5,11.5,10214.0,5789.0,28139.2,14.7,,435.0,398.0,7.2,78.4,45.9,0.2,,,103.0,72.0,144.0,112.0,,197.0,787.0,,29.0,20.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730666188,"Jul 27, 2018, 5:34:39 AM",Morning Ride,Ride,,4069,22.47,146.0,17.0,False,,Cannondale Flash Carbon 29'er 3,activities/1857187300.fit.gz,82.5,11.5,4069.0,3957.0,22469.9,17.3,,332.0,374.0,-15.0,76.2,27.4,-0.3,,,198.0,75.0,146.0,119.0,,211.0,611.0,,27.0,17.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820075300,"Jul 27, 2020, 10:56:02 AM",Afternoon Ride ☀️,Ride,"Clear, 22°C, Feels like 22°C, Humidity 61%, Wind 4m/s from ESE",3541,15.55,141.0,10.0,False,,Cannondale Flash Carbon 29'er 3,activities/4085208830.fit.gz,,11.5,3541.0,2912.0,15557.1,11.3,5.342,134.0,134.0,16.8,65.4,22.2,0.0,,,150.0,70.0,,109.0,,173.0,375.0,,28.0,10.0,,,,,,,,,,,,,0.0,,1.0,,1595843968.0,1.0,21.4,21.4,14.0,0.63,1018.4,4.3,5.9,118.0,0.0,1595814656.0,1595876736.0,0.26,142500.0,,0.02,5.0,0.14,16093.0,5.0,316.4,,,,,,,,,,,,,,,,,,,,,,,,,
5694182959,"Jul 27, 2021, 8:29:57 AM",Lunch Walk ☁️,Walk,"Overcast, 26°C, Feels like 26°C, Humidity 58%, Wind 3m/s from SE",1556,2.54,112.0,3.0,False,,Inov-8 X-Talon 212 (2013),activities/6056991428.fit.gz,,,1556.0,1540.0,2547.6,3.0,1.654,39.0,55.0,40.4,86.0,19.8,-0.6,,,121.0,58.0,,89.0,,,174.0,,31.0,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,1627372800.0,3.0,25.5,25.6,16.7,0.58,1017.7,3.1,5.7,129.0,0.0,1627350656.0,1627412992.0,0.63,,222655.0,0.0,,0.97,16093.0,3.0,326.2,,,,,1.637,,,,,,,,,,,,,,,,,,,,
5694186352,"Jul 27, 2021, 9:08:44 AM",Lunch Run ☁️,Run,"Overcast, 26°C, Feels like 26°C, Humidity 57%, Wind 3m/s from SE",2454,5.00,158.0,41.0,False,,Inov-8 X-Talon 212 (2013),activities/6056995010.fit.gz,,,2454.0,2236.0,5001.5,4.9,2.237,161.0,147.0,42.4,102.4,50.0,0.3,,,103.0,74.0,,142.0,,,472.0,,29.0,41.0,,,,,,,,,,,0.0,,0.0,,1.0,5866.6,1627376384.0,3.0,26.0,26.1,16.9,0.57,1017.5,3.2,5.7,129.0,0.0,1627350656.0,1627412864.0,0.63,,222655.0,0.0,,0.98,16093.0,3.0,325.3,,,,,2.038,,,,,,,,,,,,,,,,,,,,
7540232927,"Jul 27, 2022, 11:20:07 PM",Evening Walk ⛅,Walk,"Overcast clouds, 25°C, Feels like 26°C, Humidity 64%, Wind 4m/s from S - by Klimat.app",3412,2.80,97.0,3.0,False,,HOKA Carbon X (2020),activities/8040479735.fit.gz,,,3412.0,2307.0,2808.3,2.302,1.217,16.0,22.0,123.2,140.6,17.0,-0.2,,,78.0,53.0,,78.0,,,214.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,5441383.0,,,,,,,,,,0.0,0.823,2053.2,,,,,,,,,,,,,,,,,,,
11997295710,"Jul 27, 2024, 1:01:57 PM",Afternoon Ride ☀,Ride,"Wind 6ms SW


Propelled by Windfield.app ↗　

👍 1.32 new kilometers
🏘 Completed 25% of Haukilahti
🏘 Completed 25% of Haukilahti
-- From Wandrer.earth",1164,3.82,123.0,2.0,False,,Grand Canyon: ON AL 9.0,activities/12790270398.fit.gz,,22.0,1164.0,1149.0,3819.5,5.948,3.324,18.0,30.0,2.6,16.8,23.0,-0.3,,,,,123.0,100.0,,113.0,138.0,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,1722085248.0,3.0,24.3,23.1,14.4,0.54,1012.8,4.3,8.4,222.0,0.0,1722044928.0,1722107008.0,0.625,7142825.0,,0.27,5.0,0.65,32162.0,3.0,,,,,0.0,3.281,603.1,,,,,,,,,,,,,,,,,,,
